"meth.variation","V1"
0.0162708666393464,"cg03063057"
0.0162674032439425,"cg27048067"
0.0162575023594085,"cg07676361"
0.0162509422193774,"cg15146462"
0.0162325057681422,"cg09798888"
0.0162305669565451,"cg16557370"
0.0162251490455759,"cg18128536"
0.0162136445851258,"cg14417784"
0.0162100916257978,"cg22494932"
0.0162072380099239,"cg04985582"
0.0162053822005896,"cg00994804"
0.0162048401308753,"cg20862860"
0.0162002478093039,"cg05122082"
0.0161946794450363,"cg00430613"
0.0161583726508432,"cg00123128"
0.0161373089916259,"cg01818594"
0.0161239327270881,"cg06636485"
0.0161217572468008,"cg20007021"
0.0161142066878673,"cg01808030"
0.0161083098025542,"cg10923662"
0.0161035667290913,"cg00495303"
0.0161031986683229,"cg15848685"
0.0160938676064128,"cg03433033"
0.0160839741849026,"cg22258600"
0.0160818526840331,"cg06627617"
0.0160609412927446,"cg14583973"
0.0160584046522685,"cg01232138"
0.0160526044421711,"cg02267270"
0.0160473598411058,"cg10960055"
0.0160362252356185,"cg10157098"
0.0160325752014206,"cg18838701"
0.016028928489072,"cg06531573"
0.0160283400263018,"cg07341007"
0.0159909556410402,"cg20744362"
0.0159880321148401,"cg15074709"
0.0159878654034142,"cg24754223"
0.0159679233230693,"cg21224286"
0.0159575541898873,"cg14574489"
0.0159332888068197,"cg11440486"
0.0159324328847795,"cg12754571"
0.0159266653350208,"cg15690347"
0.0159229071650587,"cg03644281"
0.0159054093837746,"cg23961843"
0.015896691956131,"cg13565129"
0.0158904332799733,"cg08509907"
0.0158888983080076,"cg11287055"
0.0158879553833682,"cg22425860"
0.0158753877022505,"cg13330868"
0.0158600513439752,"cg24441899"
0.0158569027385638,"cg14503564"
0.015854667113509,"cg26173375"
0.0158496331024027,"cg16820615"
0.0158367877576069,"cg22992772"
0.0158200607540736,"cg15212455"
0.015811021976811,"cg16773067"
0.0157808762601924,"cg27572370"
0.0157692320987295,"cg14395298"
0.0157690484566219,"cg01874867"
0.0157528673306611,"cg13132497"
0.0157509714704223,"cg08835041"
0.015743644971347,"cg01516881"
0.0157351929093964,"cg27535677"
0.0157291992543931,"cg02224314"
0.0157269859404141,"cg24702069"
0.0157233238193085,"cg06064525"
0.0157170748203194,"cg08767686"
0.0157107583215341,"cg00308130"
0.0156860757366825,"cg07972762"
0.0156634989435692,"cg06928484"
0.0156619308596394,"cg01283332"
0.0156611806276629,"cg14659662"
0.0156584649813867,"cg00083206"
0.0156473295665214,"cg00631329"
0.0156400433945461,"cg13684807"
0.0156101189537729,"cg10862468"
0.0156077072039085,"cg01171360"
0.0155980996598458,"cg14667685"
0.0155840792835569,"cg05852568"
0.0155839247052271,"cg18075691"
0.0155744368764663,"cg13736514"
0.0155660303826256,"cg17529386"
0.0155576538443492,"cg09080788"
0.0155291828746158,"cg09329516"
0.0155174944264964,"cg22034735"
0.0155167573295042,"cg01601518"
0.0154729009856256,"cg13963044"
0.0154725595961444,"cg14024893"
0.0154707784897133,"cg05563515"
0.0154656222008553,"cg12648201"
0.0154617775061943,"cg15708526"
0.0154610349282879,"cg14372705"
0.0154606182240295,"cg27601169"
0.0154527548228761,"cg08419873"
0.015449263380022,"cg00867835"
0.0154447226073109,"cg14029206"
0.0154446039903551,"cg16729283"
0.0154227674782245,"cg11945929"
0.0153993049465106,"cg17099656"
0.0153939146233051,"cg25034424"
0.0153893457123557,"cg20846728"
0.0153840923805748,"cg19530168"
0.01537400087741,"cg24833027"
0.0153699306629084,"cg15727583"
0.0153662629518274,"cg26146732"
0.0153607418365769,"cg23549331"
0.0153544923667816,"cg21550016"
0.0153483241973008,"cg16593333"
0.0153387228690952,"cg16078521"
0.015331872514817,"cg07509935"
0.0153307870070525,"cg24033633"
0.0153197758323594,"cg00986825"
0.0153085961967744,"cg13590055"
0.0153030264972263,"cg14418922"
0.0152884176407473,"cg12746557"
0.0152818157433408,"cg21167269"
0.0152242498258035,"cg02720155"
0.0152231456428577,"cg07755735"
0.0152210076157489,"cg26504421"
0.0152142386405485,"cg11067829"
0.0152140903362507,"cg24617313"
0.0152065530131098,"cg08564027"
0.0151971158448584,"cg10070864"
0.0151755363978476,"cg21482265"
0.0151724312517502,"cg16590643"
0.0151718828886449,"cg23099839"
0.015155040453432,"cg23280506"
0.0151548696645631,"cg12477880"
0.0151428579611343,"cg17018201"
0.0151394303311708,"cg10501210"
0.015135131623957,"cg06588556"
0.0151343289653074,"cg08410878"
0.0151315688223906,"cg16273546"
0.0151310712710318,"cg03475776"
0.0151126888480544,"cg26944245"
0.0151092313128047,"cg21139639"
0.0150961732632421,"cg05267394"
0.0150728210031989,"cg02586212"
0.0150704305691583,"cg24478129"
0.015062941688064,"cg01470456"
0.0150622758394578,"cg10098373"
0.015054354310557,"cg04758026"
0.0150472015778189,"cg02621636"
0.0150430315504709,"cg11872966"
0.0150398797606962,"cg24508426"
0.015037487070061,"cg11553311"
0.0150264694394597,"cg04076766"
0.0150264687683529,"cg10135260"
0.0150262249948841,"cg19078123"
0.0150223553338065,"cg03116837"
0.0150140488509565,"cg02143936"
0.0149987348094679,"cg24530489"
0.0149971487947961,"cg18346412"
0.014993472442252,"cg16279088"
0.0149897346683166,"cg09044981"
0.0149860293119883,"cg14419141"
0.0149848200464616,"cg13126279"
0.0149845998610819,"cg16836250"
0.0149786771105925,"cg26986681"
0.0149747516818078,"cg26287080"
0.0149675643141235,"cg17215151"
0.0149511237113803,"cg10871120"
0.0149352504744496,"cg22700015"
0.0149337451856536,"cg01903420"
0.0149289378197031,"cg13918804"
0.0149210439268479,"cg22718636"
0.0149203516179733,"cg03142697"
0.01491714111012,"cg14318858"
0.0149022565883492,"cg18477163"
0.0148981232837647,"cg16078649"
0.0148801313944333,"cg26075039"
0.0148599580320528,"cg27387193"
0.0148521366967826,"cg27119318"
0.0148444496405819,"cg17250082"
0.0148298670016238,"cg08322244"
0.0148247814228113,"cg21040096"
0.0148246088272969,"cg20064778"
0.0148235309278407,"cg09455823"
0.0148129093200723,"cg05624577"
0.0148110622520511,"cg19678392"
0.0148043168665308,"cg16769623"
0.0147986307743476,"cg22618164"
0.0147929066990599,"cg05991492"
0.0147888133180984,"cg16835101"
0.014785448307152,"cg21297282"
0.0147848341290099,"cg06846895"
0.01478383453089,"cg06092953"
0.0147784078973876,"cg21226059"
0.0147714273563597,"cg27134251"
0.0147643126887431,"cg11763394"
0.0147553629361838,"cg13136933"
0.0147496384492988,"cg23019889"
0.0147430382209843,"cg19815565"
0.0147350609096687,"cg15877520"
0.014720455622982,"cg14089267"
0.0147128591218915,"cg07178994"
0.0146948674988446,"cg20245116"
0.0146880520162107,"cg06360820"
0.0146814170859568,"cg23450377"
0.0146772774194868,"cg05765605"
0.014674943273761,"cg03935359"
0.0146724039277692,"cg01597387"
0.0146709226403901,"cg20784693"
0.0146703053722782,"cg19272349"
0.0146684019338077,"cg21177183"
0.0146648652000482,"cg02341645"
0.0146607184119417,"cg09496634"
0.0146487181532735,"cg03913278"
0.0146469980945436,"cg12609785"
0.014641111816405,"cg08423857"
0.0146361719348437,"cg12342675"
0.014626025886411,"cg02530824"
0.0146195436424036,"cg26570389"
0.0146170257487828,"cg00084338"
0.0146019124247812,"cg24838063"
0.0146012022283017,"cg23245007"
0.0145993066726481,"cg12081754"
0.0145881279082959,"cg07673080"
0.0145870703060059,"cg05509609"
0.0145834080146471,"cg20848291"
0.0145774069604539,"cg12575883"
0.0145736876648642,"cg10059536"
0.0145690659549156,"cg20866694"
0.0145567056040201,"cg13771313"
0.0145554820306804,"cg02239258"
0.0145503706086024,"cg13471254"
0.0145171422017468,"cg13671412"
0.0145133754296717,"cg24960960"
0.0145022302389211,"cg06423211"
0.0144920921942658,"cg20777128"
0.0144886459735991,"cg00637745"
0.014478751876265,"cg09125754"
0.0144699202653748,"cg02004499"
0.0144568113562298,"cg19267551"
0.0144548734463553,"cg06834998"
0.014450535027671,"cg14316629"
0.0144498329439686,"cg00061551"
0.0144490315879782,"cg09506600"
0.0144427782282655,"cg22410499"
0.014441633636063,"cg08355456"
0.0144378860697954,"cg08735705"
0.0144297657238664,"cg24231558"
0.0144144943222571,"cg08065408"
0.014403282853209,"cg03701930"
0.0144021976476577,"cg12437481"
0.014399552815701,"cg20737388"
0.0143972745477977,"cg07679219"
0.0143970479425075,"cg01119278"
0.0143952252374575,"cg14926196"
0.0143933383099698,"cg25301532"
0.0143806658888905,"cg10727171"
0.0143782763927375,"cg00490603"
0.0143757177463829,"cg06917450"
0.0143675216578862,"cg26207766"
0.0143659561860623,"cg06766960"
0.0143566140813427,"cg19832721"
0.0143474394080249,"cg14325153"
0.0143390087865812,"cg19375418"
0.0143247592579859,"cg17497608"
0.0143220930922414,"cg06419659"
0.0143212533319249,"cg05404236"
0.0143108861163356,"cg17737314"
0.0143104892363745,"cg14820908"
0.0143015931533183,"cg16028117"
0.0142985909004377,"cg08551532"
0.0142889551861792,"cg14137381"
0.0142805358456648,"cg05779406"
0.0142784157465669,"cg01911613"
0.0142736517021332,"cg27113419"
0.0142708066291986,"cg15469871"
0.0142693414924995,"cg02978505"
0.0142598374088754,"cg15580309"
0.0142594825367906,"cg06299284"
0.0142526553135706,"cg01760090"
0.0142507858754147,"cg25975856"
0.0142473873038597,"cg05460975"
0.014244165487068,"cg19405177"
0.0142326517092516,"cg11186706"
0.0142261098802972,"cg26179400"
0.0142247542933941,"cg11064039"
0.0142194671900845,"cg20583945"
0.0142164769216444,"cg23302570"
0.0142093175266862,"cg11265839"
0.0141989593424873,"cg26660312"
0.0141931623869312,"cg03396347"
0.0141929650816379,"cg03749207"
0.0141853023828325,"cg10095033"
0.0141832861437662,"cg12182649"
0.0141825229516574,"cg01863042"
0.0141816683071046,"cg10146935"
0.0141724548973224,"cg03181300"
0.0141658247776075,"cg19052272"
0.0141627154454821,"cg15172529"
0.0141576584801089,"cg13778567"
0.0141374484504502,"cg01517680"
0.0141335779489728,"cg00614959"
0.014121324160349,"cg24337025"
0.0141201653333647,"cg10736303"
0.0141098490697658,"cg05857996"
0.0141066276323473,"cg22595657"
0.0141004915546408,"cg19083407"
0.0140982637745886,"cg26906998"
0.014094266666355,"cg03407747"
0.0140821784724438,"cg16154810"
0.0140806540034172,"cg22189786"
0.0140753272789215,"cg20435535"
0.0140679586021181,"cg24598948"
0.0140616312890482,"cg12078154"
0.0140504714477916,"cg17608381"
0.0140218956915258,"cg02514143"
0.0140066680940399,"cg19564375"
0.014005953863924,"cg24609819"
0.0140033261514669,"cg00863893"
0.0139992038694474,"cg24530264"
0.0139947344353934,"cg08444004"
0.0139933081532661,"cg01728482"
0.0139885251059817,"cg08821998"
0.0139883270181373,"cg03301058"
0.0139846474747106,"cg16661522"
0.013956507108829,"cg01782410"
0.0139560559597,"cg02304092"
0.0139471284188761,"cg18128914"
0.0139389022350562,"cg15028160"
0.01393349714969,"cg21931717"
0.0139334207252926,"cg05337761"
0.0139226372256413,"cg15636421"
0.0139222073912699,"cg06830210"
0.0139199638949405,"cg15473904"
0.0138976118987741,"cg06699216"
0.0138657197734199,"cg03680873"
0.0138645360993748,"cg27634195"
0.0138542244162585,"cg11480278"
0.0138482065105011,"cg19106932"
0.0138470424907936,"cg25487775"
0.0138459861250884,"cg13457410"
0.0138376437149101,"cg26114124"
0.0138336772640594,"cg16805553"
0.0138330484220102,"cg01337207"
0.0138257580939422,"cg12934382"
0.013822501653703,"cg23973310"
0.0138223494276385,"cg25813936"
0.0138216013068966,"cg19944656"
0.0138160582312248,"cg09982942"
0.0138113458749987,"cg13900773"
0.013808208383525,"cg10962762"
0.0137927116966051,"cg02174092"
0.013789618275093,"cg06657917"
0.0137867125439382,"cg14704780"
0.0137813949726506,"cg26075639"
0.0137802466037711,"cg05342816"
0.013773938524432,"cg17872886"
0.0137729058362247,"cg16187528"
0.0137713058127888,"cg22681495"
0.0137693297192001,"cg02963119"
0.0137471891019145,"cg19767548"
0.0137445914399352,"cg11294620"
0.0137426657591043,"cg26987645"
0.0137414038725098,"cg22216157"
0.0137363750459761,"cg11757124"
0.0137167678390668,"cg25817165"
0.013711122828029,"cg03657281"
0.0137086139509545,"cg08322580"
0.0137039469727707,"cg20005518"
0.0136960428443796,"cg14927855"
0.0136945214359342,"cg02490460"
0.0136886615247436,"cg20434529"
0.013684472556841,"cg10197305"
0.0136645506199348,"cg12813394"
0.0136585535818773,"cg00525277"
0.0136557433871758,"cg13546858"
0.0136551548394511,"cg13319761"
0.013651372637829,"cg10208301"
0.0136486314145799,"cg13922901"
0.0136376461022791,"cg20219891"
0.0136250488178311,"cg08083251"
0.013623378269152,"cg18984983"
0.0136226932081838,"cg17717333"
0.0136194291712484,"cg23107878"
0.0136168778278523,"cg27260867"
0.0136160456028588,"cg21994712"
0.0136108561794612,"cg15695738"
0.013609672583715,"cg12687426"
0.0136005093075065,"cg05132077"
0.0135981387691605,"cg13092405"
0.0135894139965565,"cg08048268"
0.0135875699390455,"cg23591463"
0.0135779391318182,"cg05903289"
0.0135755212729643,"cg13318129"
0.0135724873783229,"cg06636551"
0.0135644909269706,"cg12468774"
0.0135623269998294,"cg09214243"
0.0135583873755455,"cg02389040"
0.0135393138867718,"cg19409579"
0.0135288026021068,"cg05252158"
0.0135113476242239,"cg14378564"
0.0135087769284018,"cg18060330"
0.0135021123172582,"cg24382249"
0.0135020710631459,"cg18783429"
0.0134932195762908,"cg14511393"
0.0134916787180036,"cg01050010"
0.013487946084531,"cg18797872"
0.0134776017240033,"cg27511599"
0.0134775434435605,"cg01292810"
0.0134741287098734,"cg17611045"
0.0134735915887237,"cg13717350"
0.0134586733323939,"cg27001894"
0.0134517775877721,"cg12193833"
0.0134481505582849,"cg24786174"
0.0134448156252464,"cg11821245"
0.0134405511980778,"cg02091185"
0.0134282964191834,"cg24112000"
0.0134243913954158,"cg27152890"
0.013424053710779,"cg22157099"
0.013418053657726,"cg15709265"
0.0134176401822323,"cg26576978"
0.0134135770794604,"cg00313914"
0.0134130902682838,"cg03950599"
0.0134023814884374,"cg14804593"
0.0133963611734243,"cg17179911"
0.0133948279056494,"cg07851262"
0.0133946178950849,"cg10518850"
0.013380932458783,"cg25004176"
0.0133769286620645,"cg09033006"
0.0133761445491935,"cg18428180"
0.0133655967076276,"cg12623302"
0.0133626906460848,"cg10069155"
0.0133610778030494,"cg08887025"
0.0133421400852247,"cg14228592"
0.0133322759046514,"cg10617763"
0.0133258802838393,"cg18355337"
0.0133180356422919,"cg08124030"
0.013314549619001,"cg12894711"
0.0133028333144934,"cg14783259"
0.0133010724515406,"cg14825413"
0.0133000881088263,"cg03549146"
0.0132983827662036,"cg25582488"
0.0132980289498791,"cg21537187"
0.0132863848370878,"cg14752227"
0.0132858368901334,"cg14064268"
0.013285556489579,"cg15765251"
0.0132829317326924,"cg00375457"
0.0132827235481287,"cg11103390"
0.0132811803904625,"cg24608381"
0.0132799518563321,"cg09553982"
0.013278741949336,"cg15572907"
0.0132773492812972,"cg10167378"
0.0132742101273284,"cg20047349"
0.0132701665600301,"cg19092981"
0.0132632625578269,"cg00021855"
0.0132616304131449,"cg19976628"
0.013254435841621,"cg10578777"
0.0132540988432296,"cg13167631"
0.0132526692223826,"cg11133658"
0.0132514866928249,"cg01616529"
0.0132450138668233,"cg10890302"
0.0132360665294264,"cg14457074"
0.0132337250064064,"cg02573091"
0.0132300833828897,"cg07257824"
0.0132275813495455,"cg03025830"
0.013222265434268,"cg26446133"
0.0132180228328164,"cg04386400"
0.0132080908061094,"cg07099606"
0.0132074253611116,"cg21918548"
0.0132070296832737,"cg26516362"
0.0131961631124266,"cg18706028"
0.0131949941749442,"cg25425994"
0.0131905840526398,"cg03317682"
0.0131886505364819,"cg26407558"
0.0131794540119949,"cg03455424"
0.0131784629639408,"cg02599361"
0.0131773388743578,"cg13320211"
0.013174187392478,"cg21171335"
0.0131724885558239,"cg03213289"
0.0131703316875891,"cg12560447"
0.0131694716145619,"cg04021544"
0.0131664902668409,"cg16440058"
0.0131638733707689,"cg03012280"
0.0131619654202227,"cg11488033"
0.0131594239760696,"cg00413030"
0.0131557109893623,"cg11807280"
0.0131492398216051,"cg18449964"
0.0131277724614046,"cg11519708"
0.0131266891635879,"cg17162911"
0.0131180005103028,"cg01267068"
0.0131056725855547,"cg20619695"
0.0131044874651152,"cg01114163"
0.0131001372046838,"cg06851207"
0.0130982770177723,"cg23942311"
0.013097935896538,"cg04166638"
0.013086984593223,"cg19067791"
0.0130537944839296,"cg27346510"
0.013046477778242,"cg27336068"
0.01304491266446,"cg22022881"
0.0130384217179245,"cg05526809"
0.0130383773091076,"cg16449687"
0.0130297732443766,"cg07371521"
0.0130284032806841,"cg25390787"
0.0130250766745326,"cg06789517"
0.0130247673927298,"cg02291164"
0.0130062270698987,"cg04663285"
0.0129919979729791,"cg08847173"
0.0129913473461341,"cg01962183"
0.0129900893946025,"cg00142257"
0.0129883689605807,"cg11978884"
0.0129817009567347,"cg23256579"
0.0129733779788011,"cg15402732"
0.0129668907250929,"cg01308968"
0.0129652193034275,"cg23815491"
0.0129634070425467,"cg17582782"
0.0129620864594194,"cg12777474"
0.0129600796615103,"cg11123440"
0.0129594045320787,"cg13578160"
0.012957598230232,"cg04064998"
0.0129539271936734,"cg02688948"
0.0129392210079388,"cg15720535"
0.0129369320503413,"cg13723217"
0.0129285982232272,"cg00403716"
0.0129180021185102,"cg09920172"
0.0129144207680447,"cg25396728"
0.0129138511556381,"cg23719516"
0.0129059205625498,"cg14654363"
0.0129044964145115,"cg10510935"
0.0129040440395688,"cg06524264"
0.0128946070024084,"cg24399712"
0.0128939205128677,"cg20485733"
0.0128899428678535,"cg10140454"
0.0128843316646524,"cg25817503"
0.012874398315225,"cg04086531"
0.0128739980104308,"cg18322025"
0.0128725192835308,"cg24354818"
0.012865211367083,"cg17932096"
0.0128640023952013,"cg17655970"
0.0128636662229145,"cg02784823"
0.0128567431693423,"cg23099265"
0.0128399225712279,"cg25438517"
0.0128300518948959,"cg05675570"
0.0128296043266446,"cg00328916"
0.0128172117920419,"cg11156891"
0.0128142611321741,"cg06726390"
0.0128127584932323,"cg19683494"
0.0128070563030708,"cg09125311"
0.012795848084177,"cg09580153"
0.0127948772515444,"cg13411554"
0.0127919002712412,"cg08624648"
0.0127899813507811,"cg09127314"
0.0127870442967657,"cg24372256"
0.0127819068020147,"cg14304349"
0.0127780379940988,"cg14294859"
0.0127759942738109,"cg08188698"
0.0127749663222495,"cg06400119"
0.0127747761219034,"cg19678111"
0.012772192753494,"cg05758861"
0.0127684744044683,"cg01006048"
0.012767961227199,"cg07601320"
0.0127670785752944,"cg00738934"
0.0127607658319448,"cg02707176"
0.0127572336536773,"cg24752563"
0.01275609806928,"cg06513375"
0.0127542732099545,"cg01966334"
0.0127522323819909,"cg10915739"
0.0127472546215898,"cg00159523"
0.0127469857050056,"cg00579423"
0.0127466926917888,"cg09187505"
0.012738126386419,"cg07187855"
0.0127376125748568,"cg26310551"
0.0127338726078278,"cg16127514"
0.0127324212534818,"cg20805368"
0.0127313625622368,"cg11107966"
0.0127078345762067,"cg01162053"
0.0126903268771667,"cg01609139"
0.0126875241901083,"cg26098768"
0.0126773209042881,"cg21445911"
0.0126717933204357,"cg23480619"
0.0126689917300942,"cg01518225"
0.0126687626068756,"cg25285794"
0.0126682136233553,"cg15871215"
0.012665405249621,"cg22056094"
0.0126377154030696,"cg26209990"
0.012631101808804,"cg10519437"
0.0126214810281243,"cg25699073"
0.0126207052457905,"cg08476511"
0.0126200644701893,"cg01786048"
0.0126104315304024,"cg00555420"
0.0126089133413871,"cg14209346"
0.0126043726547635,"cg02771260"
0.0126041851730988,"cg03343083"
0.0125951215124209,"cg08684580"
0.0125897646197181,"cg05857999"
0.0125884222981634,"cg02527881"
0.0125850303966836,"cg04486839"
0.0125798240830735,"cg03513464"
0.0125786694515827,"cg07287078"
0.0125774619539434,"cg05283184"
0.0125742736570669,"cg11245297"
0.0125716102845266,"cg04255230"
0.0125705869770658,"cg11331445"
0.0125694993530311,"cg12031962"
0.0125637349924907,"cg04143909"
0.0125629886230737,"cg03486986"
0.01256131647307,"cg18477674"
0.0125611665724294,"cg03848831"
0.0125556490503226,"cg06054159"
0.0125532488011798,"cg10225865"
0.0125525334237501,"cg25032089"
0.0125506254731102,"cg09611599"
0.0125439265383524,"cg17848838"
0.012533565993078,"cg19374305"
0.0125291239839925,"cg07307142"
0.0125184555810984,"cg09640425"
0.0125155997751328,"cg11370814"
0.0125072423344625,"cg27102141"
0.0124982361574722,"cg19800640"
0.0124941951173106,"cg09408571"
0.0124920930451757,"cg18369516"
0.0124806882394762,"cg09235562"
0.0124742762809812,"cg14157435"
0.0124695590693526,"cg27367142"
0.0124694939576158,"cg20824294"
0.0124693429372031,"cg25800500"
0.0124646523835868,"cg24647015"
0.0124609415623872,"cg04880091"
0.0124596633145809,"cg21838488"
0.0124584192287793,"cg00862307"
0.0124580738510227,"cg18434356"
0.0124560637414759,"cg24768116"
0.0124547609351895,"cg02043600"
0.012450445728002,"cg24867279"
0.0124441119413547,"cg22497095"
0.0124436262501085,"cg13896699"
0.0124396001897895,"cg11540476"
0.012435682710664,"cg17437770"
0.012431931751769,"cg18878992"
0.0124307344061696,"cg18091046"
0.0124294260349657,"cg21245975"
0.0124280823848217,"cg00650614"
0.0124278719130726,"cg07100532"
0.0124267946339265,"cg20430773"
0.0124206817846593,"cg19743168"
0.0124180434580888,"cg02610474"
0.0124178851564136,"cg22633036"
0.0124160222052569,"cg07594247"
0.0124133989132479,"cg20692980"
0.0124132588535781,"cg20699586"
0.0124093049465648,"cg25223285"
0.01240056892786,"cg21809927"
0.0123981087912604,"cg03649429"
0.0123909862725589,"cg01218619"
0.0123882495695818,"cg05983061"
0.0123844006087477,"cg08651631"
0.0123772457951977,"cg23773946"
0.0123712522386218,"cg08280036"
0.0123625549020777,"cg20607798"
0.0123614904623398,"cg03938711"
0.0123587623286074,"cg02304584"
0.0123526547723011,"cg07490070"
0.01235208069016,"cg09933458"
0.0123482565448988,"cg10210594"
0.0123452012316321,"cg24892069"
0.0123415341319974,"cg26312807"
0.0123350046066667,"cg06113708"
0.012328169733719,"cg16115627"
0.012327748868846,"cg08309069"
0.0123126715452968,"cg11099600"
0.0123083806100782,"cg15234627"
0.0123012917537587,"cg18404925"
0.0122990351482227,"cg08825699"
0.0122984091455246,"cg12694372"
0.0122968227710516,"cg23758309"
0.0122767857465913,"cg04913265"
0.0122749346720963,"cg13468767"
0.0122746315584036,"cg10648573"
0.0122720536481435,"cg01208126"
0.0122719649349563,"cg13534536"
0.0122640591736517,"cg07793724"
0.0122607942702066,"cg07732331"
0.0122533540549138,"cg07959070"
0.0122513288156956,"cg18371052"
0.0122455011444246,"cg09621330"
0.0122443729111887,"cg23574427"
0.0122348864741342,"cg09766355"
0.0122341675893568,"cg06797068"
0.0122302124788087,"cg05449108"
0.0122253669744148,"cg25298319"
0.012212289623547,"cg06801384"
0.0122111529150034,"cg26739149"
0.0122024788977245,"cg23668222"
0.0122023097726845,"cg15166039"
0.0122000076683349,"cg12564567"
0.0121970679991468,"cg18693985"
0.0121930926906788,"cg27214960"
0.0121896248796467,"cg09395805"
0.0121890710424332,"cg06159404"
0.012186516988943,"cg11960655"
0.0121792650907322,"cg14413466"
0.0121675205712306,"cg08144588"
0.0121655698532663,"cg07455790"
0.0121542371885719,"cg26927190"
0.0121467473421357,"cg21819782"
0.0121460283363666,"cg08573926"
0.0121435858321932,"cg11174255"
0.0121354905828446,"cg06167719"
0.0121292024655936,"cg12489353"
0.0121277378755734,"cg03996861"
0.0121249011138526,"cg03829739"
0.0121193635246928,"cg12076350"
0.0121190708964036,"cg14223671"
0.0121134830015123,"cg25886683"
0.0121077889711991,"cg20790798"
0.0121059386546314,"cg06161550"
0.0121019645426163,"cg19605788"
0.0120937672035531,"cg15246131"
0.0120919130038881,"cg04671734"
0.0120874604415052,"cg14659346"
0.0120815062843911,"cg14785464"
0.0120790919768897,"cg10374084"
0.0120769407636,"cg09314196"
0.012071377908964,"cg19891452"
0.0120673462577842,"cg16406611"
0.012064122364407,"cg15400401"
0.012060723435231,"cg17959722"
0.0120418460712135,"cg15398841"
0.0120368403390138,"cg14332815"
0.0120348391611686,"cg26076054"
0.0120341852322034,"cg03363478"
0.0120325079392352,"cg22386492"
0.0120307564150109,"cg04834770"
0.0120293288627892,"cg25932869"
0.0120235517733838,"cg01302562"
0.0120213454899311,"cg21649089"
0.0120192707180419,"cg05111898"
0.0120190864338785,"cg16699148"
0.012017080087161,"cg26426080"
0.0120160752657829,"cg25066665"
0.0120143803017818,"cg09737314"
0.0120119836368418,"cg03954144"
0.0120115679958948,"cg19963856"
0.0120083606131104,"cg16344227"
0.0120078017576894,"cg26400491"
0.0120066830223713,"cg10832093"
0.0119970953472865,"cg01815645"
0.0119934834884455,"cg03842440"
0.0119879462976438,"cg07124183"
0.0119825241772871,"cg26451735"
0.0119784204253354,"cg15954353"
0.0119760126203133,"cg00568384"
0.0119730522752213,"cg04035553"
0.0119729448462685,"cg27389908"
0.0119640774053281,"cg16763089"
0.0119605585015939,"cg22244940"
0.0119549981772286,"cg15052665"
0.011954559577801,"cg25307665"
0.0119541406469444,"cg09152813"
0.0119501724196705,"cg09135239"
0.0119453871018361,"cg21920469"
0.0119400062256035,"cg16611967"
0.0119356102563451,"cg16035267"
0.0119344164193457,"cg16050468"
0.0119256232776954,"cg13526469"
0.011921214793963,"cg02452966"
0.0119197988137827,"cg23322676"
0.0119192838417159,"cg23026554"
0.0119136770662084,"cg14748380"
0.011911798443383,"cg26889659"
0.0119100032133509,"cg23226914"
0.0119080512602015,"cg16524733"
0.0119052135704831,"cg14789911"
0.0118938733569931,"cg04850211"
0.0118878366510185,"cg00963378"
0.0118775938264845,"cg25705717"
0.0118737254994858,"cg18443437"
0.011869286362143,"cg04111992"
0.0118692684519837,"cg08871495"
0.0118645955346722,"cg24527560"
0.0118599083602054,"cg00951395"
0.0118540363082357,"cg07620230"
0.011853912304491,"cg12897067"
0.0118500912225714,"cg07321776"
0.0118497852459393,"cg11560654"
0.0118483887860842,"cg00837987"
0.0118474548478973,"cg02197629"
0.0118232346452005,"cg14631276"
0.0118222104746237,"cg00137234"
0.0118138313227659,"cg27432604"
0.0118047548477659,"cg02710296"
0.0117962075458953,"cg09935388"
0.011796139379777,"cg21210642"
0.0117940886001651,"cg20139447"
0.0117938799879958,"cg22807585"
0.0117750723204767,"cg27370471"
0.0117659292376068,"cg15909132"
0.0117637875926148,"cg02934300"
0.0117600119685505,"cg18396357"
0.0117595850356189,"cg24476033"
0.0117530385227028,"cg00632811"
0.0117348911912675,"cg00750481"
0.0117325925534464,"cg21248554"
0.0117289689486712,"cg00099094"
0.0117274808085811,"cg17797229"
0.0117257198406225,"cg12584458"
0.011721917886383,"cg13264672"
0.011720734066384,"cg13902645"
0.011716567366392,"cg02631126"
0.0117159499556515,"cg19471466"
0.0117145370597356,"cg13287964"
0.0117142962725045,"cg02754929"
0.011712677747855,"cg23584176"
0.011711192053779,"cg17662683"
0.0117096788081436,"cg04156016"
0.0117031950036864,"cg21330207"
0.0117019104463271,"cg22157087"
0.0116953461202344,"cg11168104"
0.011688422347926,"cg10451425"
0.0116855276371701,"cg24361198"
0.0116817470551721,"cg13067553"
0.011670089829477,"cg25382214"
0.011663995682332,"cg00254258"
0.0116628942114617,"cg08381620"
0.0116628021644427,"cg21428710"
0.011662670258896,"cg02493798"
0.0116590584262294,"cg25308322"
0.0116574221643755,"cg01091514"
0.0116570329449738,"cg03781731"
0.0116551593967778,"cg02446475"
0.0116470538665281,"cg05725404"
0.0116427046453861,"cg10639368"
0.0116343034145683,"cg15949805"
0.0116322625942252,"cg21052814"
0.011631787091981,"cg10909939"
0.0116303975738756,"cg02566259"
